ra,dec,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,ref_epoch,pmra,pmdec,parallax,radial_velocity
130.22199669827722,18.258267335916038,20.454727,123.89556879021227,0.92800236,2016.0,1.7311293317729324,-6.004702044303485,0.8680378403023542,
130.40466449418585,18.258161615477565,17.90443,1297.7004243089457,1.3611213,2016.0,2.6103100805180985,-5.69190289150782,1.1149951638991928,
130.47428403889333,18.27196170293109,20.70588,98.30941789740066,0.7346604,2016.0,,,,
130.46515426736033,18.30686383808072,19.771555,232.44731252941182,0.7792748,2016.0,-4.074314344927422,7.014448748104016,1.6189331175254453,
130.39513620465738,18.29688876989939,20.174463,160.38409281750455,1.5777575,2016.0,,,,
130.37350158050845,18.285651452397136,21.241491,60.02746268107513,1.0123171,2016.0,,,,
130.53544195083091,18.330388122399093,19.364227,338.26417959154685,0.83349895,2016.0,-9.127598922977505,-2.5310293720394776,0.49425205992854837,
130.50135824058376,18.364331099511855,17.003597,2975.143547815287,1.6296518,2016.0,0.9162410369439868,-11.356420728584508,1.0279516014891132,
130.5467461904011,18.415831268968446,18.575628,699.3509753878333,1.0123509,2016.0,-3.4818480630741364,-4.876497603409269,0.213404620411128,
130.3264923875723,18.332986863767903,20.837553,87.08150090174578,1.0868917,2016.0,-0.9972359413988119,-0.26074170049495177,-0.7861024389530482,
130.29155945608133,18.336570561004795,20.337421,138.03155548124064,0.8384884,2016.0,16.45017171348635,-12.789566216238086,2.5291130774831707,
130.35311114415572,18.395552129445907,20.085804,174.03034931971854,0.7188132,2016.0,0.776218991135275,-12.173503578608466,1.8654080587095598,
130.31262581128138,18.3993801004611,21.075369,69.95179035856408,1.856125,2016.0,,,,
130.32799051669338,18.400339269601503,18.617596,672.8354169414855,1.1058137,2016.0,-6.328250797171321,-16.37048535700803,0.4023191543855828,
130.4565946468745,18.413852601155632,16.009321,7433.9239340113145,2.6598253,2016.0,-3.4086548469199496,-1.4152866006687352,0.9568740414474124,
130.50979433598067,18.448543466362,20.691988,99.57528584079259,0.66793704,2016.0,-0.273204843857784,-2.766013195512925,-0.837001861395281,
130.480159085866,18.455041391645132,16.702055,3927.575982342469,1.9246594,2016.0,1.9752685607254403,-1.3301099926826823,0.4157768156812672,
130.36208486373224,18.428255077275754,14.731472,24118.92724043526,5.5072265,2016.0,-2.205383442840237,1.347258586877441,0.4756785895064044,
129.70063854780275,18.16031082080922,18.705343,620.5971215765526,1.3002143,2016.0,-2.5570061045557937,-0.2860287839332007,0.41862430982390364,
129.8933984672486,18.114702188728607,19.348541,343.18653578295215,0.9842231,2016.0,0.3618041858505674,-5.4614952178249005,-0.30917229603488583,
129.88512939106553,18.182821598282775,19.577879,277.8400856652912,0.9357646,2016.0,-4.385170869459163,-1.7577563349442407,-0.13011678622770723,
129.91462050310705,18.18459143438926,20.425577,127.26691992726727,0.8633062,2016.0,-5.479098618787858,-10.87340191316994,1.7171347079672792,
130.00793008984576,18.147820875995567,18.441378,791.3996202969389,1.1926531,2016.0,0.20323205665979638,-4.617491370424174,0.06401817461485565,
129.8292006509017,18.15424030606308,20.88344,83.47772699056628,1.5268587,2016.0,,,,
129.81537670027046,18.265798100940117,13.627523,66671.06091382854,16.04017,2016.0,2.4727637996805365,-4.924633630294718,0.779856221673979,2.4308243
129.90440668807017,18.229581359192508,18.166286,1019.6048372278472,1.441239,2016.0,-11.79721849225075,3.798690408973762,0.9575111085760339,
129.93181285214715,18.254806270337774,19.039461,456.2076059944186,1.0718312,2016.0,0.37353271576427205,-2.2579412450602905,-0.8927584817332574,
129.92274673140108,18.252545268038546,19.54168,287.2600725703886,0.8483737,2016.0,-0.04205038726359275,-0.7118315361744709,0.9465433661338021,
129.86850199631166,18.25462461405587,20.089504,173.43818088259013,0.8386891,2016.0,2.501119494166152,-13.11540343759515,0.8568523685473455,
129.87923570115566,18.284121227729422,18.407166,816.7335930912191,1.3926647,2016.0,-0.43630317522080664,-10.571812821514166,1.022135712865398,
129.92974301213377,18.330398601015148,20.77008,92.6646756713075,1.0881468,2016.0,-1.7023079561140202,-3.7364893994483754,3.2249344397526274,
129.88146764946083,18.341531849700424,17.345778,2170.8800897391675,1.8924378,2016.0,-2.0851311936936385,0.9049842860157968,0.4124316819243226,
129.63781535739508,18.202767782629966,21.444431,49.79366407651107,1.396814,2016.0,,,,
129.67582541840076,18.18104351985109,15.77104,9258.29244133102,3.8529723,2016.0,-1.6759916055199118,-3.287110842764836,1.0119592597037395,
129.6199040828428,18.20665137264621,19.263014,371.313894462839,1.063526,2016.0,12.847395772232336,-29.47503218680945,2.3042248103366174,
129.6476778428437,18.266447147512107,15.455345,12382.5095831824,3.9162028,2016.0,-2.4578868879301483,-0.21454473814051103,0.8055515053231179,
129.47726958315607,18.255279580977827,15.138684,16575.74099728048,4.8861294,2016.0,-7.025921619537524,4.369741307872583,1.2907542506186904,
129.60842469790146,18.293751036641616,21.197445,62.5127453470188,1.755902,2016.0,,,,
