391.36154   396641.96875
391.36676   394735.81250
391.37195   393438.87500
391.37717   392874.50000
391.38239   394211.12500
391.38760   390273.40625
391.39282   386222.71875
391.39804   393067.50000
391.40326   396411.03125
391.40848   394008.34375
391.41367   391669.40625
391.41888   401336.06250
391.42410   395149.96875
391.42932   392691.87500
391.43454   393961.12500
391.43976   395308.53125
391.44498   392438.00000
391.45016   394997.15625
391.45538   394833.06250
391.46060   396558.65625
391.46582   391985.21875
391.47104   397720.03125
391.47626   412982.06250
391.48148   501965.62500
391.48666   431643.96875
391.49188   391417.03125
391.49710   393837.28125
391.50232   394843.12500
391.50754   393653.31250
391.51276   387919.03125
391.51797   391099.40625
391.52319   385940.93750
391.52838   392780.56250
391.53360   395024.87500
391.53882   397209.18750
391.54404   396325.65625
391.54926   390671.75000
391.55447   391097.53125
391.55969   389520.18750
391.56488   389175.43750
391.57010   388797.03125
391.57532   389338.15625
391.58054   394163.81250
391.58575   388381.56250
391.59097   395612.84375
391.59619   395146.37500
391.60138   389106.34375
391.60660   383808.34375
391.61182   392297.84375
391.61703   398477.75000
391.62225   388417.75000
391.62747   389091.09375
391.63269   393429.68750
391.63791   387605.90625
391.64310   387781.28125
391.64832   386062.84375
391.65353   390347.62500
391.65875   383907.50000
391.66397   387098.62500
391.66919   384347.09375
391.67441   386183.09375
391.67960   387663.21875
391.68481   386691.37500
391.69003   384863.09375
391.69525   395299.71875
391.70047   400439.59375
391.70569   398730.25000
391.71091   390239.81250
391.71613   395620.40625
391.72131   393066.65625
391.72653   397862.81250
391.73175   403420.21875
391.73697   394557.15625
391.74219   394094.96875
391.74741   395876.59375
391.75262   391139.78125
391.75781   397234.90625
391.76303   389383.53125
391.76825   391956.75000
391.77347   392198.09375
391.77869   391491.37500
391.78391   394010.84375
391.78912   392175.25000
391.79431   389428.43750
391.79953   397305.96875
391.80475   391315.93750
391.80997   393571.56250
391.81519   390954.65625
391.82040   392668.59375
391.82562   389939.56250
391.83084   391073.12500
391.83603   390947.37500
391.84125   388864.21875
391.84647   383180.87500
391.85168   390070.12500
391.85690   391012.93750
391.86212   389537.90625
391.86734   389075.93750
391.87253   386016.34375
391.87775   384920.96875
391.88297   387805.03125
391.88818   384386.93750
391.89340   391034.46875
391.89862   386317.40625
391.90384   391226.90625
391.90906   387008.09375
391.91425   391503.96875
391.91946   385717.68750
391.92468   383704.34375
391.92990   392755.25000
391.93512   387892.53125
391.94034   385071.68750
391.94556   386392.71875
391.95074   387500.31250
391.95596   383307.03125
391.96118   378772.84375
391.96640   387013.43750
391.97162   385822.00000
391.97684   380213.75000
391.98206   382687.43750
391.98724   381498.87500
391.99246   379078.56250
391.99768   384073.15625
392.00290   386062.43750
392.00812   380800.93750
392.01334   382409.15625
392.01855   382187.00000
392.02377   374057.68750
392.02896   378505.03125
392.03418   382677.00000
392.03940   376910.65625
392.04462   376046.00000
392.04984   379738.46875
392.05505   381313.78125
392.06027   382838.65625
392.06546   377965.21875
392.07068   377929.65625
392.07590   379133.34375
392.08112   372652.59375
392.08633   372738.46875
392.09155   380299.15625
392.09677   375778.96875
392.10199   378650.37500
392.10718   372903.06250
392.11240   379322.68750
392.11761   374600.43750
392.12283   377252.81250
392.12805   378796.15625
392.13327   376756.18750
392.13849   375888.71875
392.14368   373220.21875
392.14890   379036.65625
392.15411   374386.40625
392.15933   369260.12500
392.16455   366427.18750
392.16977   370492.68750
392.17499   370651.25000
392.18018   370852.46875
392.18539   375003.53125
392.19061   385755.34375
392.19583   372451.28125
392.20105   372852.65625
392.20627   374093.31250
392.21149   374143.12500
392.21671   376266.84375
392.22189   378825.96875
392.22711   378327.93750
392.23233   371416.06250
392.23755   371484.28125
392.24277   368776.46875
392.24799   371972.65625
392.25320   375306.75000
392.25839   374805.96875
392.26361   366457.00000
392.26883   372287.18750
392.27405   372088.93750
392.27927   372209.68750
392.28448   368946.78125
392.28970   374435.37500
392.29492   374147.62500
392.30011   377603.00000
392.30533   375231.62500
392.31055   376050.34375
392.31577   381015.50000
392.32098   379451.28125
392.32620   380456.46875
392.33142   376856.21875
392.33661   374296.62500
392.34183   373566.31250
392.34705   371528.50000
392.35226   376268.68750
392.35748   376277.03125
